Temperature,Stress,Ni,Al,Co,Cr,Mo,Re,Ru,Ti,Ta,W,Hf,Nb,Si,C,Y,Ce,B,Ni_A1,Al_A1,Co_A1,Cr_A1,Mo_A1,Re_A1,Ru_A1,Ti_A1,Ta_A1,W_A1,Hf_A1,Ni_L12,Al_L12,Co_L12,Cr_L12,Mo_L12,Re_L12,Ru_L12,Ti_L12,Ta_L12,W_L12,Hf_L12,creep_life
1093,138,64.896,6.5,7.5,5,0.5,3,0,1,8,3,0.5,0,0,0.004,0.05,0,0.05,0.210795537,0.032810073,0.050989543,0.040881515,0.002261288,0.008064309,0,0.001933151,0.003028128,0.005831555,7.49E-05,0.449468938,0.110807159,0.024877571,0.016443515,0.000842762,0.001543992,0,0.010518446,0.023327146,0.00389858,0.001595458,42.3
982,276,64.896,6.5,7.5,5,0.5,3,0,1,8,3,0.5,0,0,0.004,0.05,0,0.05,0.146934384,0.017586409,0.047323673,0.039116682,0.00206315,0.00838138,0,0.000651945,0.001006087,0.005196777,2.68E-05,0.513331151,0.12602973,0.028544007,0.018212262,0.001046345,0.001221956,0,0.011795165,0.025353752,0.004529285,0.001646347,55.5
1148,90,64.896,6.5,7.5,5,0.5,3,0,1,8,3,0.5,0,0,0.004,0.05,0,0.05,0.260346691,0.044591368,0.054088151,0.042624603,0.002384862,0.008037709,0,0.003169861,0.004931843,0.006331189,0.000123723,0.399919841,0.099026733,0.021782326,0.014706941,0.000722446,0.0015653,0,0.00928286,0.021426837,0.00339435,0.001542365,55.5
871,448,64.53,4.15,5,10.6,0.92,0,0,3.68,4.42,6.5,0.2,0,0,0,0,0,0,0.217383754,0.01102192,0.03754932,0.104318536,0.005168493,0,0,0.00220832,0.000555032,0.015414942,1.57E-05,0.432251568,0.080021939,0.011763171,0.014005488,0.000287784,0,0,0.04328751,0.013903565,0.003375467,0.000647514,502.3
871,448,64.53,4.15,5,10.6,0.92,0,0,3.68,4.42,6.5,0.2,0,0,0,0,0,0,0.217383754,0.01102192,0.03754932,0.104318536,0.005168493,0,0,0.00220832,0.000555032,0.015414942,1.57E-05,0.432251568,0.080021939,0.011763171,0.014005488,0.000287784,0,0,0.04328751,0.013903565,0.003375467,0.000647514,89.2
982,220,64.53,4.15,5,10.6,0.92,0,0,3.68,4.42,6.5,0.2,0,0,0,0,0,0,0.263889698,0.01983791,0.039124384,0.10622036,0.005362715,0,0,0.00604282,0.001608355,0.017406996,4.14E-05,0.386949497,0.071206923,0.011095849,0.014452168,0.000313473,0,0,0.03945431,0.012852377,0.003523864,0.000621541,276.7
982,220,64.53,4.15,5,10.6,0.92,0,0,3.68,4.42,6.5,0.2,0,0,0,0,0,0,0.263889698,0.01983791,0.039124384,0.10622036,0.005362715,0,0,0.00604282,0.001608355,0.017406996,4.14E-05,0.386949497,0.071206923,0.011095849,0.014452168,0.000313473,0,0,0.03945431,0.012852377,0.003523864,0.000621541,114.5
1093,138,64.281,6.5,7.5,5,1.5,4.5,0,0.5,7,3,0.15,0,0,0.004,0.015,0,0.05,0.246993548,0.0392578,0.054403046,0.043142256,0.007020948,0.01241373,0,0.001078556,0.002752178,0.006153144,2.48E-05,0.410796544,0.105264744,0.021944824,0.01454578,0.002358775,0.002088866,0,0.005186958,0.020454454,0.003637912,0.000481143,100.6
1148,90,64.281,6.5,7.5,5,1.5,4.5,0,0.5,7,3,0.15,0,0,0.004,0.015,0,0.05,0.303731683,0.053366808,0.057972842,0.045285266,0.007489126,0.012499978,0,0.001821679,0.00470477,0.006763416,4.44E-05,0.35405945,0.091157853,0.018379416,0.01240484,0.001893637,0.001994901,0,0.004440426,0.018500933,0.003027794,0.000460751,246.3
871,552,64.281,6.5,7.5,5,1.5,4.5,0,0.5,7,3,0.15,0,0,0.004,0.015,0,0.05,0.117719116,0.010303078,0.040598853,0.03240278,0.003682922,0.007829732,0,0.000117056,0.000270963,0.0038455,2.17E-06,0.538831986,0.134223704,0.032258098,0.020573822,0.003958566,0.001079609,0,0.00614841,0.022932116,0.00516834,0.000505349,147.4
982,276,64.281,6.5,7.5,5,1.5,4.5,0,0.5,7,3,0.15,0,0,0.004,0.015,0,0.05,0.169528164,0.020602245,0.048555312,0.039473285,0.005876429,0.011810262,0,0.000338386,0.000848985,0.005087869,9.06E-06,0.488087417,0.123922062,0.027378292,0.017670368,0.003261473,0.001808066,0,0.005924893,0.022357431,0.004506257,0.000493741,115.5
1148,90,64.2945,6.5,7.5,8,1.5,3,0,0,6,3,0.15,0,0,0.05,0.0015,0,0.004,0.386410034,0.072531542,0.062479344,0.076851288,0.007992785,0.008570426,0,0,0.005675945,0.007302128,5.65E-05,0.258354974,0.06913059,0.012358437,0.013627401,0.00120198,0.000904276,0,0,0.013820908,0.002292321,0.000439113,39.2
871,552,64.2945,6.5,7.5,8,1.5,3,0,0,6,3,0.15,0,0,0.05,0.0015,0,0.004,0.152874157,0.014975451,0.044027712,0.057322477,0.00457283,0.006267735,0,0,0.000267317,0.004069478,2.84E-06,0.49065135,0.12668558,0.028667982,0.028815864,0.003584378,0.000788704,0,0,0.019231702,0.005274458,0.00049294,55.6
1093,138,64.2945,6.5,7.5,8,1.5,3,0,0,6,3,0.15,0,0,0.05,0.0015,0,0.004,0.321002774,0.055334993,0.0587477,0.073071457,0.007546409,0.008427625,0,0,0.003327256,0.006574402,3.20E-05,0.323760779,0.08632751,0.016088563,0.017402486,0.001649392,0.001043683,0,0,0.01617243,0.003019226,0.00046593,31.6
982,276,64.2945,6.5,7.5,8,1.5,3,0,0,6,3,0.15,0,0,0.05,0.0015,0,0.004,0.223705128,0.030511165,0.052213518,0.066946176,0.006563196,0.008366792,0,0,0.00099849,0.00535159,7.89E-06,0.421062397,0.111152531,0.022627609,0.023529566,0.002633229,0.001107772,0,0,0.01849919,0.004243433,0.000484272,53.5
315,448,64.73,4.15,5,10.6,0.92,0,0,3.68,4.42,6.5,0,0,0,0,0,0,0,0.13255104,0.000202395,0.016708395,0.04416927,3.54E-05,0,0,7.86E-06,0,0.00282567,0,0.506171845,0.090719856,0.004644966,0.019281375,6.81E-06,0,0,0.045428036,0.014438896,0.000395026,0,277.1
760,759,64.73,4.15,5,10.6,0.92,0,0,3.68,4.42,6.5,0,0,0,0,0,0,0,0.193855339,0.006144756,0.0347142,0.098179703,0.004473047,0,0,0.000807876,0.000178362,0.011380214,0,0.454455728,0.08477668,0.010869606,0.012968564,0.000249876,0,0,0.044627854,0.014261673,0.002473772,0,697.6
982,220,64.73,4.15,5,10.6,0.92,0,0,3.68,4.42,6.5,0,0,0,0,0,0,0,0.26926111,0.020347011,0.039346877,0.106508329,0.005365271,0,0,0.006157709,0.001659458,0.017498896,0,0.382713557,0.070570953,0.010805326,0.014003148,0.0003043,0,0,0.03927608,0.012780608,0.003400688,0,304.6
982,220,64.73,4.15,5,10.6,0.92,0,0,3.68,4.42,6.5,0,0,0,0,0,0,0,0.26926111,0.020347011,0.039346877,0.106508329,0.005365271,0,0,0.006157709,0.001659458,0.017498896,0,0.382713557,0.070570953,0.010805326,0.014003148,0.0003043,0,0,0.03927608,0.012780608,0.003400688,0,173.5
871,448,64.73,4.15,5,10.6,0.92,0,0,3.68,4.42,6.5,0,0,0,0,0,0,0,0.22275693,0.011387718,0.037988496,0.105190884,0.005230242,0,0,0.00226791,0.000578016,0.015999804,0,0.428334183,0.079529373,0.011517392,0.01363683,0.00027903,0,0,0.043166473,0.013862428,0.003348355,0,339.8
982,276,65.146,5.9,7.5,8,3.65,3.1,0,1.5,5,0,0.15,0,0,0.05,0,0,0.004,0.231626538,0.027321048,0.052595698,0.072333526,0.017666676,0.008684809,0,0.00144403,0.000891173,0,1.24E-05,0.412095124,0.099424153,0.020979516,0.01641442,0.00409628,0.000697364,0,0.01671329,0.015125176,0,0.000474676,56.3
871,552,65.146,5.9,7.5,8,3.65,3.1,0,1.5,5,0,0.15,0,0,0.05,0,0,0.004,0.160935615,0.013881177,0.041871611,0.056465902,0.010153931,0.004604925,0,0.000493694,0.000297371,0,2.89E-06,0.476805046,0.112866601,0.026861398,0.020817753,0.005190903,0.000372229,0,0.017663958,0.015721599,0,0.000480514,56.3
1148,90,65.146,5.9,7.5,8,3.65,3.1,0,1.5,5,0,0.15,0,0,0.05,0,0,0.004,0.390562355,0.065085205,0.062509915,0.079386697,0.0200272,0.008978372,0,0.00745109,0.004952483,0,8.31E-05,0.253375672,0.061660895,0.011258654,0.009796726,0.002025042,0.000671404,0,0.01070998,0.011063731,0,0.000407896,30
1093,138,65.146,5.9,7.5,8,3.65,3.1,0,1.5,5,0,0.15,0,0,0.05,0,0,0.004,0.320462455,0.048376068,0.058588614,0.076553631,0.019297557,0.00889619,0,0.004429213,0.002848507,0,4.32E-05,0.323476039,0.078369592,0.01517841,0.012627184,0.002758455,0.000755236,0,0.013732408,0.013170586,0,0.00044209,55.2
1093,138,64.781,6.5,7.5,5,1.5,3,0,0.5,8,3,0.15,0,0,0.004,0.015,0,0.05,0.240115964,0.038250757,0.053773615,0.042413669,0.006992892,0.00820574,0,0.001140798,0.003298307,0.006060239,2.40E-05,0.420409717,0.105754625,0.022303587,0.015070964,0.002350902,0.001421336,0,0.005103617,0.0231312,0.003694275,0.000479776,47.6
1148,90,64.781,6.5,7.5,5,1.5,3,0,0.5,8,3,0.15,0,0,0.004,0.015,0,0.05,0.293561382,0.051268079,0.05704014,0.044387288,0.007408985,0.008241722,0,0.001846298,0.00542469,0.006623832,4.28E-05,0.366962657,0.09273786,0.019031887,0.013098509,0.001934114,0.001388998,0,0.004397619,0.021002691,0.003129176,0.000461252,121.4
982,276,64.781,6.5,7.5,5,1.5,3,0,0.5,8,3,0.15,0,0,0.004,0.015,0,0.05,0.168360923,0.020957418,0.04925443,0.03987606,0.00623026,0.00839496,0,0.000389766,0.001088347,0.005261841,8.99E-06,0.492163524,0.123049633,0.026823896,0.017609527,0.003115801,0.001232317,0,0.005853505,0.025339514,0.004495156,0.000497128,83.6
871,552,64.781,6.5,7.5,5,1.5,3,0,0.5,8,3,0.15,0,0,0.004,0.015,0,0.05,0.122788099,0.010937268,0.044757487,0.03639574,0.004833447,0.007156283,0,0.000129819,0.000326866,0.004490353,2.32E-06,0.537256494,0.133066152,0.030080876,0.019365469,0.003802979,0.000800226,0,0.006112202,0.02610261,0.005029992,0.000502999,103.9
760,759,67.96,4.4,2.52,10.1,0.92,0,0,3.18,4.42,6.5,0,0,0,0,0,0,0,0.216596622,0.007322053,0.019142504,0.097812253,0.005024232,0,0,0.000734726,0.00015847,0.013369139,0,0.467038184,0.088955415,0.006097802,0.016761006,0.000330642,0,0,0.038475284,0.014262116,0.003929553,0,368
871,448,67.96,4.4,2.52,10.1,0.92,0,0,3.18,4.42,6.5,0,0,0,0,0,0,0,0.240044825,0.012450874,0.019077191,0.097500402,0.00529791,0,0,0.002051564,0.000495205,0.016098099,0,0.443587054,0.083823938,0.006166917,0.017177534,0.000364188,0,0,0.037159316,0.013924121,0.004770863,0,240.5
982,220,67.96,4.4,2.52,10.1,0.92,0,0,3.18,4.42,6.5,0,0,0,0,0,0,0,0.283409056,0.021101626,0.019508201,0.097761563,0.005275406,0,0,0.005306915,0.001363864,0.01639337,0,0.400224659,0.075174095,0.005740747,0.016919808,0.000384916,0,0,0.033905601,0.01305965,0.004476023,0,224.8
1050,140,63.9,5.47,6.4,1.8,0,7.2,0,0,9.5,5.2,0.2,0.3,0,0,0.03,0,0,0.267747292,0.032714884,0.05153605,0.01613929,0,0.016795749,0,0,0.003918741,0.011387966,4.00E-05,0.432463736,0.097163095,0.015213835,0.005915507,0,0.002532687,0,0,0.029713322,0.006688892,0.000678925,1648
1150,90,63.9,5.47,6.4,1.8,0,7.2,0,0,9.5,5.2,0.2,0.3,0,0,0.03,0,0,0.345611962,0.049698312,0.05627633,0.017462951,0,0.021350427,0,0,0.008086973,0.012936088,8.70E-05,0.355483074,0.080176995,0.013199306,0.004710551,0,0.003211961,0,0,0.025549248,0.005179165,0.000629701,590
1100,120,63.9,5.47,6.4,1.8,0,7.2,0,0,9.5,5.2,0.2,0.3,0,0,0.03,0,0,0.301596004,0.040129953,0.05359334,0.016738385,0,0.018802083,0,0,0.005639279,0.012072633,5.83E-05,0.399035559,0.089743946,0.01447483,0.005374805,0,0.002916815,0,0,0.027993775,0.006013882,0.000660926,583
950,240,63.9,5.47,6.4,1.8,0,7.2,0,0,9.5,5.2,0.2,0.3,0,0,0.03,0,0,0.222155112,0.022335783,0.049033527,0.01524341,0,0.013883229,0,0,0.001856011,0.010496177,2.01E-05,0.477282766,0.107544802,0.015387638,0.006720739,0,0.001732082,0,0,0.031774306,0.00757705,0.000700618,3764
850,500,63.9,5.47,6.4,1.8,0,7.2,0,0,9.5,5.2,0.2,0.3,0,0,0.03,0,0,0.196451222,0.0157186,0.048257919,0.014610524,0,0.011840333,0,0,0.000845951,0.010142474,8.94E-06,0.502328142,0.114157134,0.014244121,0.007302409,0,0.00108209,0,0,0.032789381,0.007948941,0.000707782,2721
1040,137,68.901,5.62,1.02,7.23,0.86,1.48,0,0,5.74,7.9,0.26,0.88,0,0.081,0,0,0.028,0.259426778,0.027675183,0.006827699,0.053005761,0.00378744,0.003735911,0,0,0.001571659,0.012017486,2.58E-05,0.46293296,0.09866955,0.003671513,0.031337409,0.001649337,0.00108692,0,0,0.017668763,0.014047804,0.000859425,311.1
982,276,65.281,6.5,7.5,5,1.5,3,0,0.5,7.5,3,0.15,0,0,0.004,0.015,0,0.05,0.175197325,0.021732557,0.048607629,0.039381082,0.006029683,0.008317965,0,0.000409933,0.001086016,0.005154752,9.18E-06,0.488139523,0.121783277,0.027207936,0.017907264,0.003282998,0.001284048,0,0.00580945,0.023605661,0.004567046,0.000492797,65.4
1093,138,65.281,6.5,7.5,5,1.5,3,0,0.5,7.5,3,0.15,0,0,0.004,0.015,0,0.05,0.250769915,0.039828696,0.053675166,0.042359727,0.006908807,0.008174323,0,0.001191316,0.003256538,0.006030779,2.47E-05,0.41256866,0.103684392,0.022141673,0.014929612,0.002409898,0.001422428,0,0.005031397,0.021436337,0.003691258,0.000476102,64.8
1093,138,65.281,6.5,7.5,5,1.5,3.5,0,0.5,7,3,0.15,0,0,0.004,0.015,0,0.05,0.257031866,0.040788082,0.053870416,0.042602851,0.006888542,0.009553851,0,0.0011916,0.003056896,0.006050632,2.53E-05,0.406334828,0.102732903,0.021947615,0.014687708,0.002425759,0.00164419,0,0.005030989,0.019990798,0.00367048,0.000474731,68
871,552,65.281,6.5,7.5,5,1.5,3,0,0.5,7.5,3,0.15,0,0,0.004,0.015,0,0.05,0.128520583,0.011288745,0.044568736,0.03646143,0.004821011,0.007740309,0,0.000133454,0.000319335,0.004454014,2.38E-06,0.534563681,0.13222643,0.030603054,0.019931803,0.004118329,0.000902544,0,0.006090273,0.024368677,0.005142223,0.00050057,76.5
871,552,65.281,6.5,7.5,5,1.5,3.5,0,0.5,7,3,0.15,0,0,0.004,0.015,0,0.05,0.128741091,0.01119938,0.043107493,0.035097512,0.004378068,0.008193578,0,0.000129459,0.000298933,0.004229779,2.35E-06,0.534166033,0.132318653,0.031487107,0.020513638,0.0042544,0.001046537,0,0.006089631,0.0227508,0.005232684,0.000500518,84.3
1148,90,65.281,6.5,7.5,5,1.5,3.5,0,0.5,7,3,0.15,0,0,0.004,0.015,0,0.05,0.315158341,0.055010225,0.057608182,0.044905381,0.007391086,0.009646677,0,0.001948468,0.005075078,0.006691249,4.53E-05,0.348209476,0.088509655,0.018207388,0.012383209,0.001921532,0.001549142,0,0.004270072,0.017974024,0.003033737,0.000456798,113.3
1148,90,65.281,6.5,7.5,5,1.5,3,0,0.5,7.5,3,0.15,0,0,0.004,0.015,0,0.05,0.306833465,0.053457671,0.057218488,0.044539866,0.00737415,0.008234468,0,0.001927111,0.005348717,0.006636735,4.42E-05,0.356508488,0.090056205,0.018596906,0.012745337,0.00194205,0.001362485,0,0.004295896,0.01934424,0.003085927,0.000457551,143.2
982,276,65.281,6.5,7.5,5,1.5,3.5,0,0.5,7,3,0.15,0,0,0.004,0.015,0,0.05,0.178432792,0.021916337,0.048405168,0.039334628,0.005928113,0.009678552,0,0.000397069,0.000992672,0.005118465,9.31E-06,0.484936166,0.121603079,0.027412255,0.017955234,0.003386869,0.001517538,0,0.005821828,0.022052586,0.004600899,0.000489751,85.6
1040,137,70.5,5,5,10,0,0,0,1.5,4,4,0,0,0,0,0,0,0,0.414370771,0.047517088,0.041382659,0.096270955,0,0,0,0.005911808,0.003079582,0.009863321,0,0.276434468,0.059054148,0.007410866,0.014329456,0,0,0,0.012104669,0.009631836,0.002644557,0,440
850,500,64.9,5.78,4.8,3.8,0,5.8,0,0,7.5,6.8,0.1,0.5,0,0,0.02,0,0,0.167711136,0.012498319,0.032808731,0.026270713,0,0.010386036,0,0,0.00037139,0.007863676,2.58E-06,0.528481333,0.12192891,0.015484755,0.018206318,0,0.001566523,0,0,0.025634669,0.01025098,0.000346512,2696
1100,120,64.9,5.78,4.8,3.8,0,5.8,0,0,7.5,6.8,0.1,0.5,0,0,0.02,0,0,0.287809136,0.038937172,0.037589791,0.03262373,0,0.014478999,0,0,0.0036529,0.012622607,2.14E-05,0.410732168,0.095487877,0.013027513,0.012953848,0,0.002940965,0,0,0.02234907,0.008845563,0.000328663,572
950,240,64.9,5.78,4.8,3.8,0,5.8,0,0,7.5,6.8,0.1,0.5,0,0,0.02,0,0,0.20046696,0.019650456,0.03412236,0.028562808,0,0.011868912,0,0,0.000972312,0.009153144,6.10E-06,0.496604685,0.114772827,0.015295329,0.016398063,0,0.00217824,0,0,0.025036146,0.01007436,0.000347157,3721
1050,140,64.9,5.78,4.8,3.8,0,5.8,0,0,7.5,6.8,0.1,0.5,0,0,0.02,0,0,0.251676481,0.030937928,0.036166502,0.031111334,0,0.013495526,0,0,0.00238622,0.01118093,1.51E-05,0.446343705,0.103487257,0.014099333,0.014277494,0,0.002752288,0,0,0.023615614,0.009436416,0.000337893,1592
1150,90,64.9,5.78,4.8,3.8,0,5.8,0,0,7.5,6.8,0.1,0.5,0,0,0.02,0,0,0.334050008,0.049225725,0.039375653,0.034408733,0,0.015664523,0,0,0.005523728,0.01446714,3.45E-05,0.365039832,0.085198513,0.011552341,0.011340279,0,0.002994116,0,0,0.02047915,0.007987676,0.000318093,593
1093,138,67.281,6,5,7,1.5,3,0,1,6,3,0.15,0,0,0.004,0.015,0,0.05,0.296460576,0.041338642,0.037886767,0.062445852,0.007546608,0.008366486,0,0.00265063,0.002720506,0.006391325,3.26E-05,0.38162527,0.090059376,0.012248289,0.017103803,0.001693287,0.001153786,0,0.009689662,0.016868773,0.003247693,0.000464719,30.2
1148,90,67.281,6,5,7,1.5,3,0,1,6,3,0.15,0,0,0.004,0.015,0,0.05,0.357272686,0.055279163,0.040188017,0.065378452,0.007886802,0.008442676,0,0.004270871,0.00459559,0.007000706,5.50E-05,0.320811005,0.076122359,0.009945816,0.014172338,0.001353386,0.001079112,0,0.008066362,0.014999657,0.002639328,0.000440637,53.5
982,276,67.281,6,5,7,1.5,3,0,1,6,3,0.15,0,0,0.004,0.015,0,0.05,0.21613465,0.0231318,0.0346196,0.0583975,0.00694735,0.008449,0,0.00092655,0.0008733,0.00551315,1.07E-05,0.461949,0.1082697,0.01551225,0.021156,0.00228975,0.0010707,0,0.0114165,0.0187179,0.004128,0.00048375,49.1
871,552,67.281,6,5,7,1.5,3,0,1,6,3,0.15,0,0,0.004,0.015,0,0.05,0.163732669,0.012483633,0.031199353,0.052736468,0.005595536,0.006977047,0,0.000314106,0.000261292,0.004669896,2.78E-06,0.513541728,0.118918302,0.017926053,0.02449012,0.002788656,0.000736491,0,0.012026973,0.019334682,0.004783618,0.000493378,35.1
1100,120,66.1,5.36,4.5,3,0,6,0,0,8.6,6,0.1,0.3,0,0,0.04,0,0,0.327768447,0.040473422,0.038193825,0.02748677,0,0.017494144,0,0,0.005297125,0.013278065,2.82E-05,0.389763191,0.085438076,0.010207415,0.009083857,0,0.00292549,0,0,0.024824263,0.00740912,0.000328588,584
1150,90,66.1,5.36,4.5,3,0,6,0,0,8.6,6,0.1,0.3,0,0,0.04,0,0,0.371371832,0.050035143,0.039065351,0.028476015,0,0.01755378,0,0,0.00769365,0.014171956,4.23E-05,0.346161208,0.075874115,0.009332766,0.0080972,0,0.002871983,0,0,0.02242882,0.006512658,0.000311249,623
1050,140,66.1,5.36,4.5,3,0,6,0,0,8.6,6,0.1,0.3,0,0,0.04,0,0,0.294123798,0.03296182,0.037648798,0.026706851,0,0.017388136,0,0,0.003594908,0.012488693,2.12E-05,0.423295722,0.092952482,0.010697004,0.009841014,0,0.002809256,0,0,0.026529948,0.00803137,0.000333204,1752
850,500,66.1,5.36,4.5,3,0,6,0,0,8.6,6,0.1,0.3,0,0,0.04,0,0,0.216100172,0.015207178,0.035612663,0.023832144,0,0.013340957,0,0,0.00070929,0.010431292,3.15E-06,0.500081045,0.110705685,0.010596395,0.01249174,0,0.001490645,0,0,0.029414945,0.00937555,0.00035074,3054
950,240,66.1,5.36,4.5,3,0,6,0,0,8.6,6,0.1,0.3,0,0,0.04,0,0,0.24795646,0.02250113,0.03683644,0.02528083,0,0.01602118,0,0,0.0016245,0.01077224,1.08E-05,0.468435138,0.10340849,0.01094377,0.0110641,0,0.00219762,0,0,0.0284994,0.008429489,0.000348326,3825
950,240,67,5.18,4,2.4,0,6.5,0,0,9,5.5,0.1,0.3,0,0,0.02,0,0,0.270319203,0.023906651,0.032767106,0.020440827,0,0.016149986,0,0,0.002173674,0.01095125,1.13E-05,0.460550815,0.09851394,0.009162364,0.008921575,0,0.002272069,0,0,0.029543069,0.008100419,0.00034575,3917
850,500,67,5.18,4,2.4,0,6.5,0,0,9,5.5,0.1,0.3,0,0,0.02,0,0,0.243661746,0.017331575,0.032113892,0.019421628,0,0.01351613,0,0,0.001070351,0.010527927,6.75E-06,0.486671652,0.105090599,0.008544269,0.009892336,0,0.001523902,0,0,0.030647354,0.008518219,0.00035167,3243
1150,90,67,5.18,4,2.4,0,6.5,0,0,9,5.5,0.1,0.3,0,0,0.02,0,0,0.390571484,0.050147357,0.035192264,0.023024037,0,0.019146191,0,0,0.008733255,0.013221403,4.86E-05,0.340880693,0.072274857,0.008085218,0.006411145,0,0.003113591,0,0,0.022981703,0.005854654,0.00030814,650
1100,120,67,5.18,4,2.4,0,6.5,0,0,9,5.5,0.1,0.3,0,0,0.02,0,0,0.348800542,0.041195846,0.034537442,0.022272216,0,0.01909324,0,0,0.00620288,0.012463912,3.39E-05,0.382648422,0.08122704,0.008746338,0.00716406,0,0.003164556,0,0,0.0255123,0.006612582,0.000324702,592
1050,140,67,5.18,4,2.4,0,6.5,0,0,9,5.5,0.1,0.3,0,0,0.02,0,0,0.316898701,0.034104817,0.034246404,0.021720361,0,0.019207189,0,0,0.004344957,0.011911023,2.21E-05,0.414553292,0.088314336,0.009037723,0.007710778,0,0.003055319,0,0,0.027369639,0.007164389,0.000334524,1803
1150,90,67.9,4.75,3.1,1.4,0,7.5,0,0,10,5,0.1,0.2,0,0,0.05,0,0,0.425675808,0.049191008,0.028061644,0.013842016,0,0.022560908,0,0,0.01158198,0.01262464,6.20E-05,0.328316812,0.065115244,0.006092144,0.00364394,0,0.003591572,0,0,0.024303116,0.005036056,0.000301116,473
1100,120,67.9,4.75,3.1,1.4,0,7.5,0,0,10,5,0.1,0.2,0,0,0.05,0,0,0.387763715,0.041553805,0.027599972,0.013420499,0,0.021743568,0,0,0.008764094,0.011928193,4.62E-05,0.366227975,0.072755697,0.006556275,0.004063044,0,0.003528433,0,0,0.026954115,0.005608555,0.000315907,487
850,500,67.9,4.75,3.1,1.4,0,7.5,0,0,10,5,0.1,0.2,0,0,0.05,0,0,0.293256942,0.02035478,0.025247937,0.011906054,0,0.014033349,0,0,0.002338892,0.010700712,1.13E-05,0.45904869,0.093955489,0.005940866,0.005510016,0,0.001553485,0,0,0.033545562,0.00692393,0.000351961,2537
950,240,67.9,4.75,3.1,1.4,0,7.5,0,0,10,5,0.1,0.2,0,0,0.05,0,0,0.312881691,0.026075852,0.025374626,0.012279623,0,0.016364677,0,0,0.003946439,0.010750785,2.04E-05,0.439950706,0.088235547,0.006705041,0.005146541,0,0.002343566,0,0,0.031937628,0.006867869,0.000343103,3427
1050,140,67.9,4.75,3.1,1.4,0,7.5,0,0,10,5,0.1,0.2,0,0,0.05,0,0,0.353678083,0.034887247,0.026440175,0.012931378,0,0.019636882,0,0,0.006658938,0.011390044,3.26E-05,0.399819266,0.079422612,0.006826415,0.004522699,0,0.003209315,0,0,0.029222776,0.00623857,0.000328346,1423
871,552,71.946,5.8,0,7,2.5,2,0,1.5,5,4,0.15,0,0,0.05,0.05,0,0.004,0.163895393,0.009677353,0,0.047256051,0.010304187,0.003862262,0,0.000446017,0.00013501,0.005511317,2.41E-06,0.559752225,0.117098562,0,0.030359724,0.004031386,0.000655571,0,0.018031973,0.016163219,0.006955082,0.000489795,96.5
982,276,71.946,5.8,0,7,2.5,2,0,1.5,5,4,0.15,0,0,0.05,0.05,0,0.004,0.209973485,0.01738102,0,0.053223062,0.011824967,0.005317411,0,0.001232979,0.000437509,0.00655039,9.18E-06,0.514048133,0.109396161,0,0.026179566,0.003546595,0.001013313,0,0.017247143,0.015859042,0.006281153,0.000485835,51.6
1040,137,74.9,5.5,0,5,2,0,0,1.1,6.5,5,0,0,0,0,0,0,0,0.250400822,0.022165997,0,0.034481167,0.008263568,0,0,0.002349799,0.001865439,0.007746481,0,0.507823695,0.098945128,0,0.022650819,0.004123835,0,0,0.011301864,0.019475534,0.008409125,0,400
871,414,70.4,5.6,0,10.3,0,0,0,0,6.2,7.5,0,0,0,0,0,0,0,0.163807439,0.011770288,0,0.060220136,0,0,0,0,0.000311731,0.007432841,0,0.550105277,0.111751836,0,0.05767251,0,0,0,0,0.020084013,0.016846364,0,86.4
1037,124,70.4,5.6,0,10.3,0,0,0,0,6.2,7.5,0,0,0,0,0,0,0,0.264231776,0.029067209,0,0.074786672,0,0,0,0,0.001755073,0.010873078,0,0.449678855,0.094454111,0,0.043108777,0,0,0,0,0.018640629,0.013407629,0,344.6
1037,103,70.4,5.6,0,10.3,0,0,0,0,6.2,7.5,0,0,0,0,0,0,0,0.264231776,0.029067209,0,0.074786672,0,0,0,0,0.001755073,0.010873078,0,0.449678855,0.094454111,0,0.043108777,0,0,0,0,0.018640629,0.013407629,0,816.5
982,207,70.4,5.6,0,10.3,0,0,0,0,6.2,7.5,0,0,0,0,0,0,0,0.223854643,0.021740728,0,0.069342508,0,0,0,0,0.001021944,0.009503432,0,0.49005331,0.101781341,0,0.048553389,0,0,0,0,0.019372789,0.014779171,0,81.5
871,414,70.4,5.6,0,10.3,0,0,0,0,6.2,7.5,0,0,0,0,0,0,0,0.163807439,0.011770288,0,0.060220136,0,0,0,0,0.000311731,0.007432841,0,0.550105277,0.111751836,0,0.05767251,0,0,0,0,0.020084013,0.016846364,0,90.8
982,207,70.4,5.6,0,10.3,0,0,0,0,6.2,7.5,0,0,0,0,0,0,0,0.223854643,0.021740728,0,0.069342508,0,0,0,0,0.001021944,0.009503432,0,0.49005331,0.101781341,0,0.048553389,0,0,0,0,0.019372789,0.014779171,0,76.8
871,448,77.26,4.4,2.52,0.6,0.92,0,0,3.18,4.42,6.5,0.2,0,0,0,0,0,0,0.354581876,0.020199446,0.01944159,0.004982042,0.00411223,0,0,0.00889189,0.002286486,0.016035544,6.03E-05,0.433364646,0.077404236,0.00614952,0.001924572,0.001628484,0,0,0.03086148,0.012333204,0.0051246,0.000609258,546.5
